"idhod","hodnota","stapro_kod","casz_cis","casz_kod","stavprace_cis","stavprace_kod","oceneni_cis","oceneni_kod","ocisteni_cis","ocisteni_kod","mesic","rok","mesicz","rokz","stapro_txt","casz_txt","stavprace_txt","oceneni_txt","ocisteni_txt"
"1267035694","87.7","5939","7626","C","175","023","7603","P",,,"12","2020","12","2019","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267047364","84.4","5939","7626","C","175","023","7603","P","7604","P","12","2020","12","2019","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267030092","89.8","5939","7626","C",,,"7603","P","7604","O","12","2020","12","2019","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267037145","101.1","5939","7626","C","175","024","7603","P",,,"12","2020","12","2019","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267053749","94.9","5939","7626","C",,,,,,,"11","2020","11","2019","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267047937","99.7","5939","7626","C","175","024",,,,,"11","2020","11","2019","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267047931","91.9","5939","7626","C","175","023",,,,,"11","2020","11","2019","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267028951","99.1","5939","7626","C","175","024","7603","P","7604","O","11","2020","11","2019","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267063803","92.2","5939","7626","C",,,"7603","P",,,"11","2020","11","2019","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1267057841","98.3","5939","7626","C","175","024","7603","P","7604","P","11","2020","11","2019","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267058688","93.9","5939","7626","C",,,"7603","P","7604","P","11","2020","11","2019","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267060959","91.1","5939","7626","C","175","023","7603","P","7604","O","11","2020","11","2019","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267037134","89.5","5939","7626","C","175","023","7603","P",,,"11","2020","11","2019","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267060960","91.2","5939","7626","C","175","023","7603","P","7604","P","11","2020","11","2019","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267044080","93.8","5939","7626","C",,,"7603","P","7604","O","11","2020","11","2019","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267063804","96.7","5939","7626","C","175","024","7603","P",,,"11","2020","11","2019","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267029373","94.5","5939","7626","C",,,,,,,"6","2020","6","2019","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267033428","102.7","5939","7626","C","175","024",,,,,"6","2020","6","2019","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267063504","90.3","5939","7626","C","175","023",,,,,"6","2020","6","2019","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267058378","97.4","5939","7626","C","175","024","7603","P","7604","O","6","2020","6","2019","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267034881","90.8","5939","7626","C",,,"7603","P",,,"6","2020","6","2019","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1267040711","95.5","5939","7626","C","175","024","7603","P","7604","P","6","2020","6","2019","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267053090","87.6","5939","7626","C",,,"7603","P","7604","P","6","2020","6","2019","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267059231","83.9","5939","7626","C","175","023","7603","P","7604","O","6","2020","6","2019","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267027431","86.7","5939","7626","C","175","023","7603","P",,,"6","2020","6","2019","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267053336","83.5","5939","7626","C","175","023","7603","P","7604","P","6","2020","6","2019","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267053089","88.2","5939","7626","C",,,"7603","P","7604","O","6","2020","6","2019","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267053081","98.6","5939","7626","C","175","024","7603","P",,,"6","2020","6","2019","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267029713","92.7","5939","7626","C",,,,,,,"2","2021","2","2020","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267036824","95.9","5939","7626","C","175","024",,,,,"2","2021","2","2020","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267046199","91.6","5939","7626","C","175","023",,,,,"2","2021","2","2020","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1281690789","89.2","5939","7626","C","175","024","7603","P","7604","O","2","2021","2","2020","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267035715","90.5","5939","7626","C",,,"7603","P",,,"2","2021","2","2020","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281685834","93.7","5939","7626","C","175","024","7603","P","7604","P","2","2021","2","2020","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281689671","90.5","5939","7626","C",,,"7603","P","7604","P","2","2021","2","2020","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281688766","88.8","5939","7626","C","175","023","7603","P","7604","O","2","2021","2","2020","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267063821","89.4","5939","7626","C","175","023","7603","P",,,"2","2021","2","2020","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281688905","89.4","5939","7626","C","175","023","7603","P","7604","P","2","2021","2","2020","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281686348","88.9","5939","7626","C",,,"7603","P","7604","O","2","2021","2","2020","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267036819","93.6","5939","7626","C","175","024","7603","P",,,"2","2021","2","2020","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267049005","99.1","5939","7626","C",,,,,,,"3","2021","3","2020","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267066077","106","5939","7626","C","175","024",,,,,"3","2021","3","2020","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267032805","96.5","5939","7626","C","175","023",,,,,"3","2021","3","2020","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1281690808","99.1","5939","7626","C","175","024","7603","P","7604","O","3","2021","3","2020","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267064682","96.6","5939","7626","C",,,"7603","P",,,"3","2021","3","2020","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281688262","101.8","5939","7626","C","175","024","7603","P","7604","P","3","2021","3","2020","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281688909","94.8","5939","7626","C",,,"7603","P","7604","P","3","2021","3","2020","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281688915","91.7","5939","7626","C","175","023","7603","P","7604","O","3","2021","3","2020","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267030837","94.1","5939","7626","C","175","023","7603","P",,,"3","2021","3","2020","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281686512","92.2","5939","7626","C","175","023","7603","P","7604","P","3","2021","3","2020","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281685837","94.2","5939","7626","C",,,"7603","P","7604","O","3","2021","3","2020","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267046212","103.6","5939","7626","C","175","024","7603","P",,,"3","2021","3","2020","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
