"idhod","hodnota","stapro_kod","ucel_tep","ucel_cis","ucel_kod","casz_kod","mesic","rok","obdobiod","obdobido","bazobdobiod","bazobdobido","ucel_txt","casz_txt"
"772057379","99.6","6134","CZCOICOP","5642","05","B","1","2016","2016-01-01","2016-01-31","2015-12-01","2015-12-31","Bytové vybavení, zařízení domácnosti; opravy","předchozí období"
"772060793","102.6","6134","CZCOICOP","5642","02","B","1","2016","2016-01-01","2016-01-31","2015-12-01","2015-12-31","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772060794","100.3","6134","CZCOICOP","5642","02","B","2","2016","2016-02-01","2016-02-29","2016-01-01","2016-01-31","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772060796","100.4","6134","CZCOICOP","5642","02","B","3","2016","2016-03-01","2016-03-31","2016-02-01","2016-02-29","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772060799","102.5","6134","CZCOICOP","5642","02","B","4","2016","2016-04-01","2016-04-30","2016-03-01","2016-03-31","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772060801","99.2","6134","CZCOICOP","5642","02","B","5","2016","2016-05-01","2016-05-31","2016-04-01","2016-04-30","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772061039","100.6","6134","CZCOICOP","5642","02","B","10","2008","2008-10-01","2008-10-31","2008-09-01","2008-09-30","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772061040","100.6","6134","CZCOICOP","5642","02","B","11","2008","2008-11-01","2008-11-30","2008-10-01","2008-10-31","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772061041","100.1","6134","CZCOICOP","5642","02","B","12","2008","2008-12-01","2008-12-31","2008-11-01","2008-11-30","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772061042","100.8","6134","CZCOICOP","5642","02","B","1","2009","2009-01-01","2009-01-31","2008-12-01","2008-12-31","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772059750","100.4","6134","CZCOICOP","5642","03","B","11","2008","2008-11-01","2008-11-30","2008-10-01","2008-10-31","Odívání a obuv","předchozí období"
"772059751","99.9","6134","CZCOICOP","5642","03","B","12","2008","2008-12-01","2008-12-31","2008-11-01","2008-11-30","Odívání a obuv","předchozí období"
"772059752","96.8","6134","CZCOICOP","5642","03","B","1","2009","2009-01-01","2009-01-31","2008-12-01","2008-12-31","Odívání a obuv","předchozí období"
"772059753","99.1","6134","CZCOICOP","5642","03","B","2","2009","2009-02-01","2009-02-28","2009-01-01","2009-01-31","Odívání a obuv","předchozí období"
"772059754","100.6","6134","CZCOICOP","5642","03","B","4","2009","2009-04-01","2009-04-30","2009-03-01","2009-03-31","Odívání a obuv","předchozí období"
"772059755","99.9","6134","CZCOICOP","5642","03","B","5","2009","2009-05-01","2009-05-31","2009-04-01","2009-04-30","Odívání a obuv","předchozí období"
"772059756","97.1","6134","CZCOICOP","5642","03","B","7","2009","2009-07-01","2009-07-31","2009-06-01","2009-06-30","Odívání a obuv","předchozí období"
"772059757","99.1","6134","CZCOICOP","5642","03","B","8","2009","2009-08-01","2009-08-31","2009-07-01","2009-07-31","Odívání a obuv","předchozí období"
"772059758","101.6","6134","CZCOICOP","5642","03","B","9","2009","2009-09-01","2009-09-30","2009-08-01","2009-08-31","Odívání a obuv","předchozí období"
"772059759","101.9","6134","CZCOICOP","5642","03","B","10","2009","2009-10-01","2009-10-31","2009-09-01","2009-09-30","Odívání a obuv","předchozí období"
"772059760","101","6134","CZCOICOP","5642","03","B","11","2009","2009-11-01","2009-11-30","2009-10-01","2009-10-31","Odívání a obuv","předchozí období"
"772062436","103.2","6134","CZCOICOP","5642","02","B","8","2007","2007-08-01","2007-08-31","2007-07-01","2007-07-31","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772062437","100.3","6134","CZCOICOP","5642","02","B","10","2007","2007-10-01","2007-10-31","2007-09-01","2007-09-30","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772062438","100.8","6134","CZCOICOP","5642","02","B","11","2007","2007-11-01","2007-11-30","2007-10-01","2007-10-31","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772062439","100.1","6134","CZCOICOP","5642","02","B","12","2007","2007-12-01","2007-12-31","2007-11-01","2007-11-30","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772062440","101.1","6134","CZCOICOP","5642","02","B","1","2008","2008-01-01","2008-01-31","2007-12-01","2007-12-31","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772062441","100.2","6134","CZCOICOP","5642","02","B","2","2008","2008-02-01","2008-02-29","2008-01-01","2008-01-31","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772062442","99.4","6134","CZCOICOP","5642","02","B","3","2008","2008-03-01","2008-03-31","2008-02-01","2008-02-29","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772062443","100.7","6134","CZCOICOP","5642","02","B","4","2008","2008-04-01","2008-04-30","2008-03-01","2008-03-31","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772062444","100.3","6134","CZCOICOP","5642","02","B","5","2008","2008-05-01","2008-05-31","2008-04-01","2008-04-30","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772062445","100.2","6134","CZCOICOP","5642","02","B","6","2008","2008-06-01","2008-06-30","2008-05-01","2008-05-31","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772062446","101.7","6134","CZCOICOP","5642","02","B","8","2008","2008-08-01","2008-08-31","2008-07-01","2008-07-31","Alkoholické nápoje, tabák a narkotika","předchozí období"
"772062449","97.8","6134","CZCOICOP","5642","03","B","7","2017","2017-07-01","2017-07-31","2017-06-01","2017-06-30","Odívání a obuv","předchozí období"
"772063481","101.1","6134","CZCOICOP","5642","07","B","8","2012","2012-08-01","2012-08-31","2012-07-01","2012-07-31","Doprava","předchozí období"
"772063482","100.7","6134","CZCOICOP","5642","07","B","9","2012","2012-09-01","2012-09-30","2012-08-01","2012-08-31","Doprava","předchozí období"
"772063483","98.7","6134","CZCOICOP","5642","07","B","11","2012","2012-11-01","2012-11-30","2012-10-01","2012-10-31","Doprava","předchozí období"
"772063484","99.1","6134","CZCOICOP","5642","07","B","12","2012","2012-12-01","2012-12-31","2012-11-01","2012-11-30","Doprava","předchozí období"
"772063485","100.5","6134","CZCOICOP","5642","07","B","1","2013","2013-01-01","2013-01-31","2012-12-01","2012-12-31","Doprava","předchozí období"
"772063958","99.6","6134","CZCOICOP","5642","08","B","11","2011","2011-11-01","2011-11-30","2011-10-01","2011-10-31","Pošty a telekomunikace","předchozí období"
"772063959","99.7","6134","CZCOICOP","5642","08","B","12","2011","2011-12-01","2011-12-31","2011-11-01","2011-11-30","Pošty a telekomunikace","předchozí období"
"772063960","100.1","6134","CZCOICOP","5642","08","B","1","2012","2012-01-01","2012-01-31","2011-12-01","2011-12-31","Pošty a telekomunikace","předchozí období"
"772063961","100.1","6134","CZCOICOP","5642","08","B","2","2012","2012-02-01","2012-02-29","2012-01-01","2012-01-31","Pošty a telekomunikace","předchozí období"
"772065289","100","6134","CZCOICOP","5642","06","B","7","2009","2009-07-01","2009-07-31","2009-06-01","2009-06-30","Zdraví","předchozí období"
"772065290","100.1","6134","CZCOICOP","5642","06","B","8","2009","2009-08-01","2009-08-31","2009-07-01","2009-07-31","Zdraví","předchozí období"
"772065291","100.4","6134","CZCOICOP","5642","06","B","9","2009","2009-09-01","2009-09-30","2009-08-01","2009-08-31","Zdraví","předchozí období"
"772065292","100.1","6134","CZCOICOP","5642","06","B","10","2009","2009-10-01","2009-10-31","2009-09-01","2009-09-30","Zdraví","předchozí období"
"772065293","99.9","6134","CZCOICOP","5642","06","B","11","2009","2009-11-01","2009-11-30","2009-10-01","2009-10-31","Zdraví","předchozí období"
"772065294","100.1","6134","CZCOICOP","5642","06","B","12","2009","2009-12-01","2009-12-31","2009-11-01","2009-11-30","Zdraví","předchozí období"
"772065295","102.5","6134","CZCOICOP","5642","06","B","1","2010","2010-01-01","2010-01-31","2009-12-01","2009-12-31","Zdraví","předchozí období"
"772065296","100.5","6134","CZCOICOP","5642","06","B","2","2010","2010-02-01","2010-02-28","2010-01-01","2010-01-31","Zdraví","předchozí období"
"772065297","100.3","6134","CZCOICOP","5642","06","B","3","2010","2010-03-01","2010-03-31","2010-02-01","2010-02-28","Zdraví","předchozí období"
"772065298","100.8","6134","CZCOICOP","5642","06","B","4","2010","2010-04-01","2010-04-30","2010-03-01","2010-03-31","Zdraví","předchozí období"
"772065299","102.3","6134","CZCOICOP","5642","06","B","5","2010","2010-05-01","2010-05-31","2010-04-01","2010-04-30","Zdraví","předchozí období"
"772065300","99.9","6134","CZCOICOP","5642","06","B","6","2010","2010-06-01","2010-06-30","2010-05-01","2010-05-31","Zdraví","předchozí období"
"772065301","100.5","6134","CZCOICOP","5642","06","B","7","2010","2010-07-01","2010-07-31","2010-06-01","2010-06-30","Zdraví","předchozí období"
"772068462","101.2","6134","CZCOICOP","5642","12","B","1","2000","2000-01-01","2000-01-31","1999-12-01","1999-12-31","Ostatní zboží a služby","předchozí období"
"772072704","100","6134","CZCOICOP","5642","10","B","7","2017","2017-07-01","2017-07-31","2017-06-01","2017-06-30","Vzdělávání","předchozí období"
"772072706","100","6134","CZCOICOP","5642","10","B","8","2017","2017-08-01","2017-08-31","2017-07-01","2017-07-31","Vzdělávání","předchozí období"
"772072708","101.4","6134","CZCOICOP","5642","10","B","9","2017","2017-09-01","2017-09-30","2017-08-01","2017-08-31","Vzdělávání","předchozí období"
"772072710","100","6134","CZCOICOP","5642","10","B","10","2017","2017-10-01","2017-10-31","2017-09-01","2017-09-30","Vzdělávání","předchozí období"
"772072712","100","6134","CZCOICOP","5642","10","B","11","2017","2017-11-01","2017-11-30","2017-10-01","2017-10-31","Vzdělávání","předchozí období"
"772072714","100","6134","CZCOICOP","5642","10","B","12","2017","2017-12-01","2017-12-31","2017-11-01","2017-11-30","Vzdělávání","předchozí období"
"772072724","100.6","6134","CZCOICOP","5642","10","B","10","2005","2005-10-01","2005-10-31","2005-09-01","2005-09-30","Vzdělávání","předchozí období"
"772072725","100","6134","CZCOICOP","5642","10","B","11","2005","2005-11-01","2005-11-30","2005-10-01","2005-10-31","Vzdělávání","předchozí období"
"772072726","100","6134","CZCOICOP","5642","10","B","12","2005","2005-12-01","2005-12-31","2005-11-01","2005-11-30","Vzdělávání","předchozí období"
"772072727","99.9","6134","CZCOICOP","5642","10","B","1","2006","2006-01-01","2006-01-31","2005-12-01","2005-12-31","Vzdělávání","předchozí období"
"772072728","100.1","6134","CZCOICOP","5642","10","B","2","2006","2006-02-01","2006-02-28","2006-01-01","2006-01-31","Vzdělávání","předchozí období"
"772072729","100","6134","CZCOICOP","5642","10","B","4","2006","2006-04-01","2006-04-30","2006-03-01","2006-03-31","Vzdělávání","předchozí období"
"772072730","100","6134","CZCOICOP","5642","10","B","5","2006","2006-05-01","2006-05-31","2006-04-01","2006-04-30","Vzdělávání","předchozí období"
"772072731","100","6134","CZCOICOP","5642","10","B","7","2006","2006-07-01","2006-07-31","2006-06-01","2006-06-30","Vzdělávání","předchozí období"
"772072732","100","6134","CZCOICOP","5642","10","B","8","2006","2006-08-01","2006-08-31","2006-07-01","2006-07-31","Vzdělávání","předchozí období"
"772072733","102.6","6134","CZCOICOP","5642","10","B","9","2006","2006-09-01","2006-09-30","2006-08-01","2006-08-31","Vzdělávání","předchozí období"
